,Unnamed: 0,id,breed
698,698,AFBB_1_276,AFBB_1
699,699,AFBB_1_605,AFBB_1
700,700,AFBB_1_59,AFBB_1
701,701,AFBB_1_698,AFBB_1
702,702,AFBB_1_786,AFBB_1
703,703,AFBB_1_244,AFBB_1
704,704,AFBB_1_312,AFBB_1
705,705,AFBB_1_615,AFBB_1
706,706,AFBB_1_211,AFBB_1
707,707,AFBB_1_489,AFBB_1
708,708,AFBB_1_510,AFBB_1
709,709,AFBB_1_51,AFBB_1
710,710,AFBB_1_478,AFBB_1
711,711,AFBB_1_500,AFBB_1
712,712,AFBB_1_124,AFBB_1
713,713,AFBB_1_289,AFBB_1
714,714,AFBB_1_138,AFBB_1
715,715,AFBB_1_377,AFBB_1
716,716,AFBB_1_526,AFBB_1
717,717,AFBB_1_611,AFBB_1
718,718,AFBB_1_34,AFBB_1
719,719,AFBB_1_131,AFBB_1
720,720,AFBB_1_743,AFBB_1
721,721,AFBB_1_487,AFBB_1
722,722,AFBB_1_491,AFBB_1
723,723,AFBB_1_72,AFBB_1
724,724,AFBB_1_634,AFBB_1
725,725,AFBB_1_335,AFBB_1
726,726,AFBB_1_368,AFBB_1
727,727,AFBB_1_632,AFBB_1
728,728,AFBB_1_263,AFBB_1
729,729,AFBB_1_801,AFBB_1
730,730,AFBB_1_525,AFBB_1
731,731,AFBB_1_146,AFBB_1
732,732,AFBB_1_666,AFBB_1
733,733,AFBB_1_177,AFBB_1
734,734,AFBB_1_883,AFBB_1
735,735,AFBB_1_411,AFBB_1
736,736,AFBB_1_64,AFBB_1
737,737,AFBB_1_467,AFBB_1
738,738,AFBB_1_893,AFBB_1
739,739,AFBB_1_604,AFBB_1
740,740,AFBB_1_612,AFBB_1
741,741,AFBB_1_269,AFBB_1
742,742,AFBB_1_190,AFBB_1
743,743,AFBB_1_184,AFBB_1
744,744,AFBB_1_243,AFBB_1
745,745,AFBB_1_409,AFBB_1
746,746,AFBB_1_642,AFBB_1
747,747,AFBB_1_120,AFBB_1
748,748,AFBB_1_306,AFBB_1
749,749,AFBB_1_367,AFBB_1
750,750,AFBB_1_640,AFBB_1
751,751,AFBB_1_620,AFBB_1
752,752,AFBB_1_720,AFBB_1
753,753,AFBB_1_481,AFBB_1
754,754,AFBB_1_129,AFBB_1
755,755,AFBB_2_8,AFBB_2
756,756,AFBB_2_1,AFBB_2
757,757,AFBB_2_2,AFBB_2
758,758,AFBB_2_4,AFBB_2
759,759,AFBB_2_0,AFBB_2
760,760,AFBB_2_3,AFBB_2
761,761,AFBB_2_7,AFBB_2
762,762,AFBB_s_0,AFBB_s
763,763,AFBB_s_1,AFBB_s
764,764,ANTHRO_1_0,ANTHRO_1
765,765,ANTHRO_1_1,ANTHRO_1
766,766,ANTHRO_s_8,ANTHRO_s
767,767,ANTHRO_s_5,ANTHRO_s
768,768,ANTHRO_s_0,ANTHRO_s
769,769,ANTHRO_s_3,ANTHRO_s
770,770,ANTHRO_s_1,ANTHRO_s
771,771,ANTHRO_s_11,ANTHRO_s
772,772,ANTHRO_s_10,ANTHRO_s
773,773,ANTHRO_s_9,ANTHRO_s
774,774,ANTHRO_s_2,ANTHRO_s
775,775,ANTHRO_s_7,ANTHRO_s
776,776,ATHRO_s_0,ATHRO_s
777,777,BIKE_0,BIKE
778,778,BIKE_1_0,BIKE_1
779,779,BIKE_S_0,BIKE_S
780,780,BIKE_S_1,BIKE_S
781,781,BLHO_3_0,BLHO_3
782,782,BLHO_5_0,BLHO_5
783,783,BNMF_1_0,BNMF_1
784,784,BNMF_1_1,BNMF_1
785,785,BNMF_2_0,BNMF_2
786,786,BNMF_2_1,BNMF_2
787,787,BNMF_2_2,BNMF_2
788,788,BNMF_2_3,BNMF_2
789,789,BNMF_7_0,BNMF_7
790,790,BNMF_s_62,BNMF_s
791,791,BNMF_s_13,BNMF_s
792,792,BNMF_s_20,BNMF_s
793,793,BNMF_s_17,BNMF_s
794,794,BNMF_s_38,BNMF_s
795,795,BNMF_s_39,BNMF_s
796,796,BNMF_s_41,BNMF_s
797,797,BNMF_s_59,BNMF_s
798,798,BNMF_s_18,BNMF_s
799,799,BNMF_s_42,BNMF_s
800,800,BNMF_s_46,BNMF_s
801,801,BNMF_s_21,BNMF_s
802,802,BNMF_s_52,BNMF_s
803,803,BNMF_s_40,BNMF_s
804,804,BNMF_s_34,BNMF_s
805,805,BNMF_s_33,BNMF_s
806,806,BNMF_s_7,BNMF_s
807,807,BNMF_s_47,BNMF_s
808,808,BNMF_s_15,BNMF_s
809,809,BNMF_s_14,BNMF_s
810,810,BNMF_s_44,BNMF_s
811,811,BNMF_s_12,BNMF_s
812,812,BNMF_s_57,BNMF_s
813,813,BNMF_s_4,BNMF_s
814,814,BNMF_s_36,BNMF_s
815,815,BNMF_s_3,BNMF_s
816,816,BNMF_s_25,BNMF_s
817,817,BNMF_s_48,BNMF_s
818,818,BNMF_s_31,BNMF_s
819,819,BNMF_s_8,BNMF_s
820,820,BNMF_s_26,BNMF_s
821,821,BNMF_s_2,BNMF_s
822,822,BNMF_s_29,BNMF_s
823,823,BNMF_s_58,BNMF_s
824,824,BNMF_s_28,BNMF_s
825,825,BNMF_s_60,BNMF_s
826,826,BNMF_s_50,BNMF_s
827,827,BNMF_s_0,BNMF_s
828,828,BNMF_s_11,BNMF_s
829,829,BNMF_s_32,BNMF_s
830,830,BNMF_s_23,BNMF_s
831,831,BNMF_s_61,BNMF_s
832,832,BNMF_s_35,BNMF_s
833,833,BNMF_s_49,BNMF_s
834,834,BNMF_s_56,BNMF_s
835,835,BNMF_s_10,BNMF_s
836,836,BNMF_s_43,BNMF_s
837,837,BNMF_s_5,BNMF_s
838,838,BNMF_s_27,BNMF_s
839,839,BNMF_s_24,BNMF_s
840,840,BNMF__s_0,BNMF__s
841,841,BRHB_s_2,BRHB_s
842,842,BRHB_s_0,BRHB_s
843,843,BRHB_s_3,BRHB_s
844,844,BRHB_s_1,BRHB_s
845,845,BRHO_s_0,BRHO_s
846,846,BULBUL_0,BULBUL
847,847,BULBUL_1_0,BULBUL_1
848,848,BULBUL_1_1,BULBUL_1
849,849,BULBUL_1_2,BULBUL_1
850,850,BULBUL_1_3,BULBUL_1
851,851,BULBUL_S_0,BULBUL_S
852,852,BWLB_s_0,BWLB_s
853,853,COBA_s_0,COBA_s
854,854,COHC_1_0,COHC_1
855,855,COHC_1_1,COHC_1
856,856,COHC_1_2,COHC_1
857,857,COHC_1_3,COHC_1
858,858,COHC_s_0,COHC_s
859,859,COIO_s_0,COIO_s
860,860,COSB_s_0,COSB_s
861,861,COSB_s_1,COSB_s
862,862,COTB_4_0,COTB_4
863,863,COTB_s_0,COTB_s
864,864,CRSE_!_0,CRSE_!
865,865,CRSE_s_0,CRSE_s
866,866,DRUMMING__0,DRUMMING_
867,867,EMDO_4_0,EMDO_4
868,868,EMDO_7_0,EMDO_7
869,869,EMDO_s_6,EMDO_s
870,870,EMDO_s_2,EMDO_s
871,871,EMDO_s_5,EMDO_s
872,872,EMDO_s_1,EMDO_s
873,873,EMDO_s_4,EMDO_s
874,874,FLOWRPECKER_0,FLOWRPECKER
875,875,FLTB__0,FLTB_
876,876,FLTB_1_116,FLTB_1
877,877,FLTB_1_8,FLTB_1
878,878,FLTB_1_11,FLTB_1
879,879,FLTB_1_88,FLTB_1
880,880,FLTB_1_121,FLTB_1
881,881,FLTB_1_115,FLTB_1
882,882,FLTB_1_59,FLTB_1
883,883,FLTB_1_41,FLTB_1
884,884,FLTB_1_32,FLTB_1
885,885,FLTB_1_51,FLTB_1
886,886,FLTB_1_42,FLTB_1
887,887,FLTB_1_30,FLTB_1
888,888,FLTB_1_2,FLTB_1
889,889,FLTB_1_114,FLTB_1
890,890,FLTB_1_81,FLTB_1
891,891,FLTB_1_73,FLTB_1
892,892,FLTB_1_54,FLTB_1
893,893,FLTB_1_57,FLTB_1
894,894,FLTB_1_5,FLTB_1
895,895,FLTB_1_105,FLTB_1
896,896,FLTB_1_43,FLTB_1
897,897,FLTB_1_78,FLTB_1
898,898,FLTB_1_100,FLTB_1
899,899,FLTB_1_1,FLTB_1
900,900,FLTB_1_91,FLTB_1
901,901,FLTB_1_37,FLTB_1
902,902,FLTB_1_104,FLTB_1
903,903,FLTB_1_106,FLTB_1
904,904,FLTB_1_109,FLTB_1
905,905,FLTB_1_119,FLTB_1
906,906,FLTB_1_36,FLTB_1
907,907,FLTB_1_74,FLTB_1
908,908,FLTB_1_52,FLTB_1
909,909,FLTB_1_47,FLTB_1
910,910,FLTB_1_48,FLTB_1
911,911,FLTB_1_10,FLTB_1
912,912,FLTB_1_108,FLTB_1
913,913,FLTB_1_70,FLTB_1
914,914,FLTB_1_26,FLTB_1
915,915,FLTB_1_80,FLTB_1
916,916,FLTB_1_77,FLTB_1
917,917,FLTB_1_90,FLTB_1
918,918,FLTB_1_39,FLTB_1
919,919,FLTB_1_92,FLTB_1
920,920,FLTB_1_122,FLTB_1
921,921,FLTB_1_3,FLTB_1
922,922,FLTB_1_85,FLTB_1
923,923,FLTB_1_17,FLTB_1
924,924,FLTB_1_7,FLTB_1
925,925,FLTB_1_60,FLTB_1
926,926,FLTB_1_55,FLTB_1
927,927,FLTB_1_4,FLTB_1
928,928,FLTB_1_38,FLTB_1
929,929,FLTB_1_19,FLTB_1
930,930,FLTB_1_89,FLTB_1
931,931,FLTB_1_97,FLTB_1
932,932,FLTB_1_58,FLTB_1
933,933,FLTB_1_49,FLTB_1
934,934,FLTB_1_69,FLTB_1
935,935,FLTB_1_83,FLTB_1
936,936,FLTB_1_6,FLTB_1
937,937,FLTB_1_61,FLTB_1
938,938,FLTB_1_94,FLTB_1
939,939,FLTB_1_107,FLTB_1
940,940,FLTB_1_96,FLTB_1
941,941,FLTB_1_87,FLTB_1
942,942,FLTB_1_120,FLTB_1
943,943,FLTB_1_112,FLTB_1
944,944,FLTB_1_113,FLTB_1
945,945,FLTB_1_82,FLTB_1
946,946,FLTB_1_84,FLTB_1
947,947,FLTB_1_14,FLTB_1
948,948,FLTB_1_21,FLTB_1
949,949,FLTB_1_99,FLTB_1
950,950,FLTB_1_23,FLTB_1
951,951,FLTB_1_24,FLTB_1
952,952,FLTB_1_40,FLTB_1
953,953,FLTB_1_71,FLTB_1
954,954,FLTB_1_67,FLTB_1
955,955,FLTB_1_22,FLTB_1
956,956,FLTB_1_29,FLTB_1
957,957,FLTB_1_27,FLTB_1
958,958,FLTB_1_45,FLTB_1
959,959,FLTB_1_72,FLTB_1
960,960,FLTB_1_117,FLTB_1
961,961,FLTB_1_68,FLTB_1
962,962,FLTB_1_102,FLTB_1
963,963,FLTB_1_12,FLTB_1
964,964,FLTB_1_124,FLTB_1
965,965,FLTB_1_31,FLTB_1
966,966,FLTB_1_64,FLTB_1
967,967,FLTB_1_110,FLTB_1
968,968,FLTB_1_86,FLTB_1
969,969,FLTB_1_50,FLTB_1
970,970,FLTB_1_98,FLTB_1
971,971,FLTB_1_56,FLTB_1
972,972,FLTB_1_62,FLTB_1
973,973,FLTB_1_35,FLTB_1
974,974,FLTB_1_9,FLTB_1
975,975,FLTB_1_65,FLTB_1
976,976,FLTB_2_0,FLTB_2
977,977,FLTB_s_7,FLTB_s
978,978,FLTB_s_2,FLTB_s
979,979,FLTB_s_6,FLTB_s
980,980,FLTB_s_3,FLTB_s
981,981,FLTB_s_8,FLTB_s
982,982,FLTB_s_0,FLTB_s
983,983,FLTB_s_9,FLTB_s
984,984,FLTB_s_10,FLTB_s
985,985,FLTB_s_1,FLTB_s
986,986,FLY_1_0,FLY_1
987,987,FLY_1_1,FLY_1
988,988,FLY_s_0,FLY_s
989,989,FROG__0,FROG_
990,990,FROG_1_299,FROG_1
991,991,FROG_1_449,FROG_1
992,992,FROG_1_312,FROG_1
993,993,FROG_1_344,FROG_1
994,994,FROG_1_5,FROG_1
995,995,FROG_1_157,FROG_1
996,996,FROG_1_984,FROG_1
997,997,FROG_1_231,FROG_1
998,998,FROG_1_55,FROG_1
999,999,FROG_1_372,FROG_1
1000,1000,FROG_1_864,FROG_1
1001,1001,FROG_1_1009,FROG_1
1002,1002,FROG_1_268,FROG_1
1003,1003,FROG_1_654,FROG_1
1004,1004,FROG_1_656,FROG_1
1005,1005,FROG_1_831,FROG_1
1006,1006,FROG_1_972,FROG_1
1007,1007,FROG_1_156,FROG_1
1008,1008,FROG_1_419,FROG_1
1009,1009,FROG_1_83,FROG_1
1010,1010,FROG_1_634,FROG_1
1011,1011,FROG_1_178,FROG_1
1012,1012,FROG_1_146,FROG_1
1013,1013,FROG_1_565,FROG_1
1014,1014,FROG_1_607,FROG_1
1015,1015,FROG_1_383,FROG_1
1016,1016,FROG_1_892,FROG_1
1017,1017,FROG_1_124,FROG_1
1018,1018,FROG_1_583,FROG_1
1019,1019,FROG_1_14,FROG_1
1020,1020,FROG_1_147,FROG_1
1021,1021,FROG_1_162,FROG_1
1022,1022,FROG_1_277,FROG_1
1023,1023,FROG_1_1018,FROG_1
1024,1024,FROG_1_134,FROG_1
1025,1025,FROG_1_367,FROG_1
1026,1026,FROG_1_586,FROG_1
1027,1027,FROG_1_888,FROG_1
1028,1028,FROG_1_168,FROG_1
1029,1029,FROG_1_4,FROG_1
1030,1030,FROG_1_410,FROG_1
1031,1031,FROG_1_980,FROG_1
1032,1032,FROG_1_183,FROG_1
1033,1033,FROG_1_403,FROG_1
1034,1034,FROG_1_163,FROG_1
1035,1035,FROG_1_218,FROG_1
1036,1036,FROG_1_834,FROG_1
1037,1037,FROG_1_542,FROG_1
1038,1038,FROG_1_663,FROG_1
1039,1039,FROG_1_825,FROG_1
1040,1040,FROG_1_838,FROG_1
1041,1041,FROG_1_236,FROG_1
1042,1042,FROG_1_17,FROG_1
1043,1043,FROG_1_278,FROG_1
1044,1044,FROG_1_506,FROG_1
1045,1045,FROG_1_527,FROG_1
1046,1046,FROG_1_929,FROG_1
1047,1047,FROG_1_824,FROG_1
1048,1048,FROG_1_1003,FROG_1
1049,1049,FROG_1_783,FROG_1
1050,1050,FROG_1_371,FROG_1
1051,1051,FROG_1_71,FROG_1
1052,1052,FROG_1_905,FROG_1
1053,1053,FROG_1_836,FROG_1
1054,1054,FROG_1_762,FROG_1
1055,1055,FROG_1_435,FROG_1
1056,1056,FROG_1_429,FROG_1
1057,1057,FROG_1_465,FROG_1
1058,1058,FROG_1_1011,FROG_1
1059,1059,FROG_1_1031,FROG_1
1060,1060,FROG_1_450,FROG_1
1061,1061,FROG_1_823,FROG_1
1062,1062,FROG_1_293,FROG_1
1063,1063,FROG_1_746,FROG_1
1064,1064,FROG_1_1006,FROG_1
1065,1065,FROG_1_923,FROG_1
1066,1066,FROG_1_742,FROG_1
1067,1067,FROG_1_148,FROG_1
1068,1068,FROG_1_395,FROG_1
1069,1069,FROG_1_485,FROG_1
1070,1070,FROG_1_314,FROG_1
1071,1071,FROG_1_483,FROG_1
1072,1072,FROG_1_258,FROG_1
1073,1073,FROG_1_798,FROG_1
1074,1074,FROG_1_226,FROG_1
1075,1075,FROG_1_24,FROG_1
1076,1076,FROG_1_539,FROG_1
1077,1077,FROG_1_814,FROG_1
1078,1078,FROG_1_718,FROG_1
1079,1079,FROG_1_407,FROG_1
1080,1080,FROG_1_416,FROG_1
1081,1081,FROG_1_259,FROG_1
1082,1082,FROG_1_881,FROG_1
1083,1083,FROG_1_457,FROG_1
1084,1084,FROG_1_786,FROG_1
1085,1085,FROG_1_869,FROG_1
1086,1086,FROG_1_688,FROG_1
1087,1087,FROG_1_952,FROG_1
1088,1088,FROG_1_628,FROG_1
1089,1089,FROG_1_490,FROG_1
1090,1090,FROG_1_130,FROG_1
1091,1091,FROG_1_1026,FROG_1
1092,1092,FROG_1_184,FROG_1
1093,1093,FROG_1_447,FROG_1
1094,1094,FROG_1_699,FROG_1
1095,1095,FROG_1_1007,FROG_1
1096,1096,FROG_1_736,FROG_1
1097,1097,FROG_1_333,FROG_1
1098,1098,FROG_1_1002,FROG_1
1099,1099,FROG_1_346,FROG_1
1100,1100,FROG_1_281,FROG_1
1101,1101,FROG_1_675,FROG_1
1102,1102,FROG_1_496,FROG_1
1103,1103,FROG_1_105,FROG_1
1104,1104,FROG_1_548,FROG_1
1105,1105,FROG_1_29,FROG_1
1106,1106,FROG_1_645,FROG_1
1107,1107,FROG_1_319,FROG_1
1108,1108,FROG_1_128,FROG_1
1109,1109,FROG_1_340,FROG_1
1110,1110,FROG_1_63,FROG_1
1111,1111,FROG_1_297,FROG_1
1112,1112,FROG_1_404,FROG_1
1113,1113,FROG_1_554,FROG_1
1114,1114,FROG_1_87,FROG_1
1115,1115,FROG_1_920,FROG_1
1116,1116,FROG_1_696,FROG_1
1117,1117,FROG_1_476,FROG_1
1118,1118,FROG_1_1016,FROG_1
1119,1119,FROG_1_927,FROG_1
1120,1120,FROG_1_621,FROG_1
1121,1121,FROG_1_132,FROG_1
1122,1122,FROG_1_748,FROG_1
1123,1123,FROG_1_125,FROG_1
1124,1124,FROG_1_867,FROG_1
1125,1125,FROG_1_189,FROG_1
1126,1126,FROG_1_478,FROG_1
1127,1127,FROG_1_286,FROG_1
1128,1128,FROG_1_175,FROG_1
1129,1129,FROG_1_265,FROG_1
1130,1130,FROG_1_294,FROG_1
1131,1131,FROG_1_714,FROG_1
1132,1132,FROG_1_206,FROG_1
1133,1133,FROG_1_47,FROG_1
1134,1134,FROG_1_992,FROG_1
1135,1135,FROG_1_765,FROG_1
1136,1136,FROG_1_152,FROG_1
1137,1137,FROG_1_316,FROG_1
1138,1138,FROG_1_505,FROG_1
1139,1139,FROG_1_256,FROG_1
1140,1140,FROG_1_284,FROG_1
1141,1141,FROG_1_863,FROG_1
1142,1142,FROG_1_174,FROG_1
1143,1143,FROG_1_753,FROG_1
1144,1144,FROG_1_1029,FROG_1
1145,1145,FROG_1_78,FROG_1
1146,1146,FROG_1_782,FROG_1
1147,1147,FROG_1_69,FROG_1
1148,1148,FROG_1_665,FROG_1
1149,1149,FROG_1_455,FROG_1
1150,1150,FROG_1_366,FROG_1
1151,1151,FROG_1_39,FROG_1
1152,1152,FROG_1_818,FROG_1
1153,1153,FROG_1_512,FROG_1
1154,1154,FROG_1_385,FROG_1
1155,1155,FROG_1_770,FROG_1
1156,1156,FROG_1_766,FROG_1
1157,1157,FROG_1_993,FROG_1
1158,1158,FROG_1_715,FROG_1
1159,1159,FROG_1_873,FROG_1
1160,1160,FROG_1_113,FROG_1
1161,1161,FROG_1_408,FROG_1
1162,1162,FROG_1_560,FROG_1
1163,1163,FROG_1_507,FROG_1
1164,1164,FROG_1_532,FROG_1
1165,1165,FROG_1_1035,FROG_1
1166,1166,FROG_1_306,FROG_1
1167,1167,FROG_1_517,FROG_1
1168,1168,FROG_1_323,FROG_1
1169,1169,FROG_1_423,FROG_1
1170,1170,FROG_1_595,FROG_1
1171,1171,FROG_1_681,FROG_1
1172,1172,FROG_1_33,FROG_1
1173,1173,FROG_1_337,FROG_1
1174,1174,FROG_1_368,FROG_1
1175,1175,FROG_1_708,FROG_1
1176,1176,FROG_1_810,FROG_1
1177,1177,FROG_1_497,FROG_1
1178,1178,FROG_1_866,FROG_1
1179,1179,FROG_1_445,FROG_1
1180,1180,FROG_1_88,FROG_1
1181,1181,FROG_1_574,FROG_1
1182,1182,FROG_1_524,FROG_1
1183,1183,FROG_1_405,FROG_1
1184,1184,FROG_1_434,FROG_1
1185,1185,FROG_1_659,FROG_1
1186,1186,FROG_1_589,FROG_1
1187,1187,FROG_1_353,FROG_1
1188,1188,FROG_1_631,FROG_1
1189,1189,FROG_1_727,FROG_1
1190,1190,FROG_1_356,FROG_1
1191,1191,FROG_1_1005,FROG_1
1192,1192,FROG_1_884,FROG_1
1193,1193,FROG_1_484,FROG_1
1194,1194,FROG_1_511,FROG_1
1195,1195,FROG_1_438,FROG_1
1196,1196,FROG_1_795,FROG_1
1197,1197,FROG_1_311,FROG_1
1198,1198,FROG_1_274,FROG_1
1199,1199,FROG_1_102,FROG_1
1200,1200,FROG_1_647,FROG_1
1201,1201,FROG_1_807,FROG_1
1202,1202,FROG_1_897,FROG_1
1203,1203,FROG_1_794,FROG_1
1204,1204,FROG_1_421,FROG_1
1205,1205,FROG_1_633,FROG_1
1206,1206,FROG_1_317,FROG_1
1207,1207,FROG_1_264,FROG_1
1208,1208,FROG_1_839,FROG_1
1209,1209,FROG_1_982,FROG_1
1210,1210,FROG_1_931,FROG_1
1211,1211,FROG_1_228,FROG_1
1212,1212,FROG_1_159,FROG_1
1213,1213,FROG_1_1033,FROG_1
1214,1214,FROG_1_592,FROG_1
1215,1215,FROG_1_19,FROG_1
1216,1216,FROG_1_334,FROG_1
1217,1217,FROG_1_874,FROG_1
1218,1218,FROG_1_399,FROG_1
1219,1219,FROG_1_809,FROG_1
1220,1220,FROG_1_969,FROG_1
1221,1221,FROG_1_632,FROG_1
1222,1222,FROG_1_811,FROG_1
1223,1223,FROG_1_240,FROG_1
1224,1224,FROG_1_878,FROG_1
1225,1225,FROG_1_54,FROG_1
1226,1226,FROG_1_499,FROG_1
1227,1227,FROG_1_209,FROG_1
1228,1228,FROG_1_15,FROG_1
1229,1229,FROG_1_556,FROG_1
1230,1230,FROG_1_349,FROG_1
1231,1231,FROG_1_204,FROG_1
1232,1232,FROG_1_389,FROG_1
1233,1233,FROG_1_49,FROG_1
1234,1234,FROG_1_329,FROG_1
1235,1235,FROG_1_870,FROG_1
1236,1236,FROG_1_994,FROG_1
1237,1237,FROG_1_890,FROG_1
1238,1238,FROG_1_473,FROG_1
1239,1239,FROG_1_875,FROG_1
1240,1240,FROG_1_431,FROG_1
1241,1241,FROG_1_652,FROG_1
1242,1242,FROG_1_793,FROG_1
1243,1243,FROG_1_221,FROG_1
1244,1244,FROG_1_398,FROG_1
1245,1245,FROG_1_700,FROG_1
1246,1246,FROG_1_11,FROG_1
1247,1247,FROG_1_495,FROG_1
1248,1248,FROG_1_579,FROG_1
1249,1249,FROG_1_253,FROG_1
1250,1250,FROG_1_573,FROG_1
1251,1251,FROG_1_674,FROG_1
1252,1252,FROG_1_587,FROG_1
1253,1253,FROG_1_377,FROG_1
1254,1254,FROG_1_303,FROG_1
1255,1255,FROG_1_520,FROG_1
1256,1256,FROG_1_622,FROG_1
1257,1257,FROG_1_601,FROG_1
1258,1258,FROG_1_604,FROG_1
1259,1259,FROG_1_672,FROG_1
1260,1260,FROG_1_584,FROG_1
1261,1261,FROG_1_826,FROG_1
1262,1262,FROG_1_938,FROG_1
1263,1263,FROG_1_948,FROG_1
1264,1264,FROG_1_734,FROG_1
1265,1265,FROG_1_142,FROG_1
1266,1266,FROG_1_602,FROG_1
1267,1267,FROG_1_466,FROG_1
1268,1268,FROG_1_959,FROG_1
1269,1269,FROG_1_390,FROG_1
1270,1270,FROG_1_326,FROG_1
1271,1271,FROG_1_726,FROG_1
1272,1272,FROG_1_643,FROG_1
1273,1273,FROG_1_784,FROG_1
1274,1274,FROG_1_549,FROG_1
1275,1275,FROG_1_774,FROG_1
1276,1276,FROG_1_330,FROG_1
1277,1277,FROG_1_72,FROG_1
1278,1278,FROG_1_207,FROG_1
1279,1279,FROG_1_235,FROG_1
1280,1280,FROG_1_422,FROG_1
1281,1281,FROG_1_561,FROG_1
1282,1282,FROG_1_257,FROG_1
1283,1283,FROG_1_615,FROG_1
1284,1284,FROG_1_10,FROG_1
1285,1285,FROG_1_945,FROG_1
1286,1286,FROG_1_26,FROG_1
1287,1287,FROG_1_947,FROG_1
1288,1288,FROG_1_96,FROG_1
1289,1289,FROG_1_241,FROG_1
1290,1290,FROG_1_789,FROG_1
1291,1291,FROG_1_906,FROG_1
1292,1292,FROG_1_636,FROG_1
1293,1293,FROG_1_239,FROG_1
1294,1294,FROG_1_657,FROG_1
1295,1295,FROG_1_805,FROG_1
1296,1296,FROG_1_103,FROG_1
1297,1297,FROG_1_386,FROG_1
1298,1298,FROG_1_609,FROG_1
1299,1299,FROG_1_469,FROG_1
1300,1300,FROG_1_585,FROG_1
1301,1301,FROG_1_951,FROG_1
1302,1302,FROG_1_515,FROG_1
1303,1303,FROG_1_563,FROG_1
1304,1304,FROG_1_75,FROG_1
1305,1305,FROG_1_355,FROG_1
1306,1306,FROG_1_922,FROG_1
1307,1307,FROG_1_698,FROG_1
1308,1308,FROG_1_627,FROG_1
1309,1309,FROG_1_902,FROG_1
1310,1310,FROG_1_847,FROG_1
1311,1311,FROG_1_828,FROG_1
1312,1312,FROG_1_89,FROG_1
1313,1313,FROG_1_393,FROG_1
1314,1314,FROG_1_111,FROG_1
1315,1315,FROG_1_883,FROG_1
1316,1316,FROG_1_682,FROG_1
1317,1317,FROG_1_677,FROG_1
1318,1318,FROG_1_974,FROG_1
1319,1319,FROG_1_521,FROG_1
1320,1320,FROG_1_662,FROG_1
1321,1321,FROG_1_60,FROG_1
1322,1322,FROG_1_213,FROG_1
1323,1323,FROG_1_796,FROG_1
1324,1324,FROG_1_613,FROG_1
1325,1325,FROG_1_1014,FROG_1
1326,1326,FROG_1_118,FROG_1
1327,1327,FROG_1_44,FROG_1
1328,1328,FROG_1_697,FROG_1
1329,1329,FROG_1_492,FROG_1
1330,1330,FROG_1_347,FROG_1
1331,1331,FROG_1_813,FROG_1
1332,1332,FROG_1_728,FROG_1
1333,1333,FROG_1_669,FROG_1
1334,1334,FROG_1_387,FROG_1
1335,1335,FROG_1_640,FROG_1
1336,1336,FROG_1_889,FROG_1
1337,1337,FROG_1_191,FROG_1
1338,1338,FROG_1_1021,FROG_1
1339,1339,FROG_1_942,FROG_1
1340,1340,FROG_1_545,FROG_1
1341,1341,FROG_1_411,FROG_1
1342,1342,FROG_1_270,FROG_1
1343,1343,FROG_1_544,FROG_1
1344,1344,FROG_1_308,FROG_1
1345,1345,FROG_1_790,FROG_1
1346,1346,FROG_1_590,FROG_1
1347,1347,FROG_1_1019,FROG_1
1348,1348,FROG_1_664,FROG_1
1349,1349,FROG_1_436,FROG_1
1350,1350,FROG_1_558,FROG_1
1351,1351,FROG_1_106,FROG_1
1352,1352,FROG_1_165,FROG_1
1353,1353,FROG_1_684,FROG_1
1354,1354,FROG_1_224,FROG_1
1355,1355,FROG_1_979,FROG_1
1356,1356,FROG_1_962,FROG_1
1357,1357,FROG_1_955,FROG_1
1358,1358,FROG_1_822,FROG_1
1359,1359,FROG_1_710,FROG_1
1360,1360,FROG_1_724,FROG_1
1361,1361,FROG_1_79,FROG_1
1362,1362,FROG_1_898,FROG_1
1363,1363,FROG_1_1008,FROG_1
1364,1364,FROG_1_440,FROG_1
1365,1365,FROG_1_660,FROG_1
1366,1366,FROG_1_778,FROG_1
1367,1367,FROG_1_800,FROG_1
1368,1368,FROG_1_225,FROG_1
1369,1369,FROG_1_232,FROG_1
1370,1370,FROG_1_325,FROG_1
1371,1371,FROG_1_290,FROG_1
1372,1372,FROG_1_245,FROG_1
1373,1373,FROG_1_792,FROG_1
1374,1374,FROG_1_999,FROG_1
1375,1375,FROG_1_619,FROG_1
1376,1376,FROG_1_77,FROG_1
1377,1377,FROG_1_1001,FROG_1
1378,1378,FROG_1_194,FROG_1
1379,1379,FROG_1_197,FROG_1
1380,1380,FROG_1_605,FROG_1
1381,1381,FROG_1_80,FROG_1
1382,1382,FROG_1_141,FROG_1
1383,1383,FROG_1_588,FROG_1
1384,1384,FROG_1_28,FROG_1
1385,1385,FROG_1_661,FROG_1
1386,1386,FROG_1_172,FROG_1
1387,1387,FROG_1_199,FROG_1
1388,1388,FROG_1_581,FROG_1
1389,1389,FROG_1_944,FROG_1
1390,1390,FROG_1_844,FROG_1
1391,1391,FROG_1_913,FROG_1
1392,1392,FROG_1_424,FROG_1
1393,1393,FROG_1_575,FROG_1
1394,1394,FROG_1_99,FROG_1
1395,1395,FROG_1_939,FROG_1
